KigC100	KigC1200	KigC150	KigC250	KigC300	KigCa35	KigCa65	KigCas0	KigOff0	KigOff120	KigOff40	KigOff80	KigOffSurface	MahC100	MahC200	MahC400	MahCa10	MahCa50	MahCa65	Mahsurface_10	Mahsurface_6	Mahsurface_7	Mahsurface_8	Mahsurface_9
0.670291647	1.339744316	0.764303944	0.550565661	0.955195824	0.08887239	4.190913225	0.008809281	0.007560093	10.56856241	0.04243109	11.60905499	0.008285847	1.109064269	1.110081439	1.068116473	0.226516937	3.999964501	1.286560789	0.003907889	0.004456381	0.008381903	0.009469606	0.001637819
113.9076380878125	185.8340227665	164.2665924705625	148.7103041295625	116.52990065318751	292.1406639613125	114.6350250455	481.08190427787497	332.890316122375	2.7260961126875003	278.1646089191875	7.3797826880625	342.4534271628125	224.8378120333125	97.8908442929375	111.47259815049999	236.3058055848125	89.7290644183125	66.483294640375	348.8349677698125	76.265699137125	204.92747720993748	166.759087961375	184.9278670370625
14.834670195756097	14.444922098365854	13.112342029536585	14.030839012707316	17.41159295707317	2.3347122561463416	4.503226289926829	2.237189519097561	1.1118448150487805	7.600163899487805	1.173161188390244	8.427780740536585	1.009004602195122	6.077774041487805	16.33900484117073	16.334139677560977	1.2629346824390244	4.743069298878049	5.039214427097561	0.6211764070487805	0.20684498851219513	0.5947036758536586	0.6296046242439024	0.35904686851219514
0.982212903	1.089908065	0.819296774	0.489062903	0.558024194	0.012332258	2.925919355	6.8871e-4	0	5.910867742	0.006667742	2.005477419	0.009369355	1.899337097	1.497308065	1.554612903	0.090982258	12.95706129	5.531551613	0.012298387	0.020601613	0.005709677	0.010195161	0.028891935
18.275693257	27.553671852666664	12.539836312	20.025460200999998	25.645575652666665	24.614124899000004	4.7544906356666665	19.849667786666668	5.505789132333334	1.1393250163333333	13.223046303666667	2.5790638373333334	14.804604394666667	18.710485668666667	26.56311325833333	35.484475359	13.071766855666667	4.2412806603333335	2.74608004	34.41315742166667	61.43432858966667	30.159684195333334	26.863133662000003	29.533974471666667
3.6766501077	8.7476008834	4.5943900119	7.6090105276	7.5923825602	3.1496946559000003	4.9029466401	3.412954244	2.8019963034	8.3187234483	3.2791368659	11.7029758449	3.8211786056	5.858330044400001	9.7460672316	13.0008089062	4.8332077536	6.1183051322	3.7144702531	1.6151279198	1.025828779	1.219647085	2.777915688	1.9237086734
28.295944901	10.774281868	21.9799155975	11.4177801445	12.3718616275	1.1437734385	0.3888177085	1.297339976	1.441039792	0.401692846	2.3797531194999997	0.2454896545	2.4870339610000003	9.940682318499999	22.1059202845	11.8263680935	0.6775329415	0.42563436600000004	1.4067713095	1.103620268	4.2104566729999995	1.6861639385	1.101778438	2.6533208575
24.261412514095237	19.40675827609524	18.399857020285715	19.229472566619048	13.82884759295238	31.30807388647619	31.65709682938095	37.82407812309524	18.423320303095238	28.552679487857144	27.322134978095235	26.13480223352381	23.01016104342857	26.224357083333334	13.770793521190477	19.06645960942857	22.11656409052381	30.353454422523807	25.60649809747619	35.16887319566667	26.18745374104762	29.91266783204762	37.423803411904764	39.727914428238094
12.80954369775	8.261383517875	8.964268503625	8.948633371125	6.571522500375	12.817783391625001	8.939392101374999	15.357241123000001	16.527147997125	5.91474385325	21.620567696625002	9.066798455125	18.073734924	10.869484365625	6.6069150561250005	9.051937548125	10.366699328875	8.02184420775	11.898996280875	15.732404606	14.197852484375002	14.661854853	20.422919423875	19.296795887875
111.66188657022222	56.734400311555554	73.46195505622222	75.2438547928889	55.191439169333336	160.630398303	40.660874910888886	129.60914637655557	62.138438181999994	7.137698892222223	102.77940745733333	15.566106643777777	131.572279682	91.20427493566666	77.33839069533333	68.10420279322223	66.490370455	26.539234053777776	34.545497880444444	99.68647171722222	109.44039174444444	93.10145770122222	85.76739812955556	108.27248682933333
13.00568529	1.513088699	4.420993603	1.316544136	1.839042431	0.006656077	0.021054371	0.006085075	0.004777825	0.064559915	0.005373561	0.014685288	0.016460981	4.281529424	3.181666951	1.429292964	0.00444371	0.005467591	0.127036034	0.047058209	0.229404904	0.082185714000000007	0.066850107	0.055566098
18.610819443	12.0598327975	13.50596502725	28.6263463175	20.4341104175	0.10352876375	0.12923891125	0.0985306125	0.0525213615	0.15295075225	0.07143200675	0.18921273875	0.071887948	3.04028575825	33.1790114925	25.31062724	0.07291718	0.10614499975	0.4759036235	0.08310505375	0.066458085	0.12905708899999999	0.101138711	0.066303354
18.469691634	27.9076264021	15.504475338	18.1716050735	28.3460517879	1.843251541	44.2644895174	1.5845699764999999	0.8974740299999999	93.1896140361	1.6519451065	73.5467269577	1.370683104	18.6809894972	22.0371244897	32.0503862635	5.4619503355	69.20351076979999	55.9826926103	1.2147391941	0.9897513344	0.6174921406	2.3519621256	1.5184791197999998
7.219720271999999	6.799079059166667	5.630201740666666	6.3086387235	7.728259001	0.17117218216666666	6.8331850835	0.10579480183333333	0.059594655333333336	22.895218120833334	0.25930933483333335	14.642692545833334	0.14654849466666667	3.8030504958333333	7.268560748333334	9.154466562	0.3067072731666667	17.5111976205	4.111836321166667	0.10219899916666668	0.27632599683333336	0.08270487883333333	0.12656510383333333	0.30257134583333334
6.765683137	0.896292157	1.143890588	0.617848627	1.28342	0.00161451	0.137187059	0	0	0.169883137	0	0.004843137	0	2.75223098	1.118853725	1.210888627	0	0.012131765	9.109948627	1.94118e-4	0.009023137	0.001666275	9.25e-5	1.97647e-4
25.715538107261906	19.531390275809525	17.94283907892857	18.284114768214284	14.993763999666667	24.019070813119047	27.64346539245238	28.7437572015	23.864817903976192	25.723374702809522	28.453571453714286	30.76754742297619	25.874913812285715	22.7006833215	17.431223559690476	18.72434043990476	15.91704282804762	22.70541953057143	25.538214792166666	17.349929735880952	7.052043397452381	14.12862071745238	18.020804027	11.753231144857143
5.841349861	5.189987359333333	3.5999811963333337	5.408371527333333	6.694037659666667	0.400402702	0.8689229823333333	0.5033833713333333	0.30179996200000003	2.200056672	0.44130442633333333	0.8086500033333334	0.8569934216666666	2.2645417193333333	7.703771155	5.794533259	0.20925983066666667	0.9747048033333333	9.143525587	0.38473249133333337	0.5402242426666667	0.3367207333333333	0.3621288686666667	0.34575228733333335
141.21857004883333	113.66716396166667	83.96428582466666	49.82742295283333	87.095375229	15.089305915499999	254.19588727166666	10.877754993333333	5.206041878833334	651.8520244433333	17.144060762333332	524.869217957	11.4445460875	164.91304386066668	81.7932525045	116.03722799616666	32.7653346375	500.17226693333333	271.51950986	7.6212259925	8.648070586666666	4.416013732333333	15.640318788333333	17.36049665366667
20.787272781714286	19.910082958	18.305055388142858	19.387552584	14.632360683666667	37.132455775380954	26.255262663285713	39.41774539595238	39.772138537761904	25.014707469904764	49.60402167271428	24.602667073952382	38.68982376895238	28.628954252	21.119342798619048	24.335127155	24.453256635952382	24.440584193285716	15.192165107761905	31.192585377714284	15.719123242904763	26.93665083233333	31.76494442761905	23.85675494652381
1.391734146	21.3444122	3.038990244	13.44269756	18.98542683	9e-4	0.001607317	0	0	0	0	0	0	0.366995122	11.51284634	32.98607317	3.17e-5	4.95122e-4	0.028507317	1.41463e-4	5.61e-5	5.12e-5	0	8.05e-5
0.9506413524999999	3.7855093749999997	0.7461980565	3.5759556949999998	5.775114638	0.649314113	0.4582229935	0.6422119645	0.3172949835	0.42566569449999997	0.5223829765	0.3638502215	0.38754722199999997	0.7579685555000001	2.969094142	6.977268795	0.351999926	0.301760118	5.3240901974999995	0.360949185	0.4462148085	0.3254635715	0.373226038	0.26902880900000004
6.023183949125	5.850642477875	5.9617139493749995	9.635036402875	10.060324711749999	0.00112099825	0.022680141	7.2495125e-5	1.11125e-5	0.0148333875	3.314525e-5	1.81852e-4	1.60218875e-4	2.143799596375	12.340816361375	12.026855124375	3.39371625e-4	0.003726109875	0.450157129875	7.10405625e-4	9.08860125e-4	0.0025679255	6.22356375e-4	8.30333375e-4
8.22554246525	8.2012928635	9.2990039805	10.968283303749999	11.82110673075	0.005696027	0.0247311855	0.0044989545	0.0027754767500000003	0.0117698245	0.0030153345	0.0100339855	0.004443	1.953901842	15.009167708749999	14.7608698625	0.00257482225	0.0087122665	0.336020651	0.005736782	0.0066502035	0.01948766425	0.00457799925	0.0059844565
